,feature_1,feature_2,label
0,5.152211951887261,3.6442474781641603,0.0
1,5.843362335677016,5.277875658030853,0.0
2,4.335397861953915,3.769911184307752,0.0
3,5.152211951887261,3.7070793312359562,0.0
4,6.094689747964199,0.6911503837897546,0.0
5,0.5654866776461628,6.220353454107791,0.0
6,2.7646015351590183,5.340707511102649,0.0
7,5.277875658030853,4.900884539600078,0.0
8,5.403539364174445,4.71238898038469,0.0
9,4.775220833456486,5.46637121724624,0.0
10,6.031857894892403,1.8221237390820801,0.0
11,0.25132741228718347,3.204424506661589,0.0
12,4.335397861953915,3.5814156250923643,0.0
13,3.0159289474462017,0.4398229715025711,0.0
14,5.7805304826052195,1.6336281798666925,0.0
15,3.330088212805181,3.267256359733385,0.0
16,4.586725274241099,5.6548667764616285,0.0
17,5.969026041820608,5.277875658030853,0.0
18,4.775220833456486,3.7070793312359562,0.0
19,2.5132741228718345,0.3769911184307752,0.0
20,1.9477874452256718,4.838052686528282,0.0
21,5.215043804959057,0.6911503837897546,0.0
22,2.8902652413026098,5.277875658030853,0.0
23,3.7070793312359562,0.12566370614359174,0.0
24,3.1415926535897936,3.392920065876977,0.0
25,4.523893421169302,2.0106192982974678,0.0
26,6.220353454107791,0.7539822368615504,0.0
27,3.7070793312359562,0.12566370614359174,0.0
28,3.518583772020569,6.220353454107791,0.0
29,5.152211951887261,4.586725274241099,0.0
30,3.204424506661589,0.25132741228718347,0.0
31,5.969026041820608,3.769911184307752,0.0
32,0.0,5.340707511102649,0.0
33,3.455751918948773,2.324778563656447,0.0
34,2.5132741228718345,0.4398229715025711,0.0
35,0.4398229715025711,2.8274333882308142,0.0
36,3.0787608005179976,5.46637121724624,0.0
37,5.592034923389832,0.06283185307179587,0.0
38,4.586725274241099,3.832743037379548,0.0
39,0.12566370614359174,2.387610416728243,0.0
40,5.340707511102649,3.6442474781641603,0.0
41,0.25132741228718347,2.8902652413026098,0.0
42,6.094689747964199,5.026548245743669,0.0
43,3.204424506661589,3.204424506661589,0.0
44,3.832743037379548,6.220353454107791,0.0
45,2.8274333882308142,1.3823007675795091,0.0
46,5.46637121724624,1.884955592153876,0.0
47,2.8902652413026098,5.089380098815465,0.0
48,0.3141592653589793,6.157521601035995,0.0
49,0.3141592653589793,2.199114857512855,0.0
50,2.9530970943744057,5.403539364174445,0.0
51,3.267256359733385,2.0106192982974678,0.0
52,4.649557127312894,5.529203070318037,0.0
53,4.523893421169302,4.649557127312894,0.0
54,6.031857894892403,3.204424506661589,0.0
55,0.3141592653589793,5.46637121724624,0.0
56,3.330088212805181,1.9477874452256718,0.0
57,3.1415926535897936,3.392920065876977,0.0
58,3.1415926535897936,3.1415926535897936,0.0
59,3.267256359733385,1.884955592153876,0.0
60,5.969026041820608,3.8955748904513436,0.0
61,2.5132741228718345,4.523893421169302,0.0
62,2.8274333882308142,1.1938052083641215,0.0
63,6.031857894892403,3.267256359733385,0.0
64,3.6442474781641603,2.387610416728243,0.0
65,3.5814156250923643,2.199114857512855,0.0
66,0.8168140899333463,4.586725274241099,0.0
67,5.7805304826052195,1.6336281798666925,0.0
68,5.026548245743669,1.2566370614359172,0.0
69,3.0159289474462017,5.089380098815465,0.0
70,3.455751918948773,1.8221237390820801,0.0
71,3.0159289474462017,0.3769911184307752,0.0
72,0.7539822368615504,0.1884955592153876,0.0
73,3.6442474781641603,2.387610416728243,0.0
74,3.5814156250923643,5.906194188748811,0.0
75,0.7539822368615504,1.8221237390820801,0.0
76,3.518583772020569,6.220353454107791,0.0
77,3.455751918948773,6.157521601035995,0.0
78,4.39822971502571,3.8955748904513436,0.0
79,2.7646015351590183,5.215043804959057,0.0
80,5.843362335677016,1.884955592153876,0.0
81,2.8902652413026098,5.277875658030853,0.0
82,0.1884955592153876,3.392920065876977,0.0
83,2.8274333882308142,5.340707511102649,0.0
84,2.6389378290154264,0.06283185307179587,0.0
85,1.884955592153876,1.2566370614359172,0.0
86,5.843362335677016,5.340707511102649,0.0
87,6.220353454107791,4.335397861953915,0.0
88,0.25132741228718347,3.392920065876977,0.0
89,3.518583772020569,5.843362335677016,0.0
90,6.031857894892403,3.267256359733385,0.0
91,3.518583772020569,0.3769911184307752,0.0
92,0.6911503837897546,1.7592918860102844,0.0
93,4.461061568097507,4.0212385965949355,0.0
94,0.25132741228718347,3.392920065876977,0.0
95,1.5079644737231008,2.0734511513692637,0.0
96,3.330088212805181,2.324778563656447,0.0
97,0.942477796076938,1.7592918860102844,0.0
98,0.06283185307179587,3.455751918948773,0.0
99,0.1884955592153876,6.094689747964199,0.0
100,4.39822971502571,3.8955748904513436,0.0
101,0.06283185307179587,5.340707511102649,0.0
102,3.7070793312359562,0.3141592653589793,0.0
