,feature_1,feature_2,label
0,2.6199630118400945,3.3800369881599055,0.0
1,3.3638017177031148,2.6361982822968852,0.0
2,3.3262101314229104,3.3262101314229104,0.0
3,3.3512245203357027,2.6487754796642973,0.0
4,2.5525341701074766,3.4474658298925234,0.0
5,3.1748678012528027,3.1748678012528027,0.0
6,3.2963759263951458,2.7036240736048542,0.0
7,2.861418093213077,3.138581906786923,0.0
8,2.593560510366576,2.5935605103665758,0.0
9,2.690054574103194,3.309945425896806,0.0
10,3.4135800566909977,2.5864199433090023,0.0
11,3.1313430672783333,2.8686569327216667,0.0
12,2.6424259638288303,2.6424259638288303,0.0
13,3.432734892265991,3.432734892265991,0.0
14,2.8160077577699534,3.1839922422300466,0.0
15,3.2692189013610475,2.7307810986389525,0.0
16,2.8170963289768154,2.817096328976815,0.0
17,2.522047132685014,2.522047132685014,0.0
18,3.3639366552568637,3.3639366552568637,0.0
19,2.5848476798016042,2.5848476798016042,0.0
20,2.6031885773571277,2.6031885773571277,0.0
21,2.9624692570025903,3.0375307429974097,0.0
22,2.6928453502530587,2.6928453502530587,0.0
23,3.3168133321109994,3.316813332111,0.0
24,3.1408656326104802,2.8591343673895198,0.0
25,2.6613622062139863,2.661362206213987,0.0
26,3.4222008327446054,2.5777991672553946,0.0
27,3.2404243576354688,3.2404243576354688,0.0
28,2.529325613660108,3.470674386339892,0.0
29,3.398386295267641,2.601613704732359,0.0
30,2.6323117452582894,2.6323117452582894,0.0
31,3.060683103712627,3.060683103712627,0.0
32,3.269974496910229,3.269974496910229,0.0
33,3.3925067438654644,3.3925067438654644,0.0
34,2.6876163456697544,2.6876163456697544,0.0
35,3.096417869978283,2.903582130021717,0.0
36,3.3707357721225955,2.6292642278774045,0.0
37,2.558600947213277,3.441399052786723,0.0
38,2.9621210030076104,2.96212100300761,0.0
39,3.2314275500644163,2.7685724499355837,0.0
40,3.1872647351990984,3.187264735199099,0.0
41,3.1196639157604733,3.119663915760473,0.0
42,3.353379072201843,3.353379072201843,0.0
43,3.354581517389078,3.354581517389078,0.0
