,feature_1,feature_2,label
0,2.815347889582903,3.184652110417097,0.0
1,2.793598047203381,2.793598047203381,0.0
2,3.030258441388925,2.969741558611075,0.0
3,2.5244848251441128,3.4755151748558872,0.0
4,3.191384437994102,2.808615562005898,0.0
5,3.348260311343454,3.348260311343454,0.0
6,2.967898995055193,3.032101004944807,0.0
7,2.734289368997052,2.734289368997052,0.0
8,2.7769213075464085,3.2230786924535915,0.0
9,3.3646913777703684,3.3646913777703684,0.0
10,2.934752697784078,3.065247302215922,0.0
11,3.15096905480939,2.84903094519061,0.0
12,2.9600982457680622,3.0399017542319378,0.0
13,2.71787546001305,2.71787546001305,0.0
14,2.7314345207205086,3.2685654792794914,0.0
15,3.1126246829255138,2.8873753170744862,0.0
16,2.9015106128718102,3.0984893871281898,0.0
17,3.467519610162457,3.467519610162457,0.0
18,3.4553475238815645,2.5446524761184355,0.0
19,3.395945379632664,2.604054620367336,0.0
20,3.4367773069987617,2.5632226930012383,0.0
21,3.443314753103391,2.556685246896609,0.0
22,2.846195688253798,3.153804311746202,0.0
23,3.3496866454535876,2.6503133545464124,0.0
24,2.522262805899293,2.5222628058992935,0.0
25,3.329504773378613,2.670495226621387,0.0
26,3.30000160043401,3.30000160043401,0.0
27,2.8043833089315306,3.1956166910684694,0.0
28,3.0915097042522977,2.9084902957477023,0.0
29,2.8544463775390176,2.854446377539018,0.0
30,3.014550312377287,2.6414717024817294,1.0
31,2.637517630608064,3.0348125789751497,1.0
32,2.7144362052048514,2.6534611523057343,1.0
33,2.8223002718481043,2.93680122916334,1.0
34,3.111755714901334,2.9200096244432654,1.0
35,3.467962108726747,3.382156935268195,1.0
36,2.9500328267550575,2.6987478079963663,1.0
37,2.812856193675797,3.4089942506715074,1.0
38,2.62381767543287,2.667215497252905,1.0
39,2.767519813042317,2.665631682041127,1.0
40,2.9189118486891945,2.5600532114985426,1.0
41,3.3259159693852216,2.964465255440363,1.0
42,3.316920540471784,2.7436700653320516,1.0
43,3.4444451948995902,2.923883787906256,1.0
44,3.117286159810082,2.850625205285718,1.0
45,2.8455769752393767,2.6698805811786306,1.0
46,3.294612885283149,2.939566599650763,1.0
47,3.4705961595033727,2.971790248800784,1.0
48,2.9736449184209017,2.655987529216685,1.0
49,2.5792558186325563,2.6545835136054547,1.0
50,2.5136374196783886,2.8638115561235855,1.0
51,2.6051134076652867,3.474858158684035,1.0
52,3.238032320788456,3.0867909688224326,1.0
53,2.521765478558785,3.4423009078330162,1.0
54,3.0448445559631985,2.8799063273147634,1.0
55,3.2744348300937203,2.553293298643407,1.0
56,3.481320802273964,2.9762343635409656,1.0
57,3.3604063678409153,3.4325888669536324,1.0
58,2.7726795396793147,3.297563890521059,1.0
59,3.1221149645308977,3.4595374928534195,1.0
60,2.997909515755805,3.3581052088284427,1.0
61,3.457976204553977,3.435889328390659,1.0
62,2.6425842892876927,3.2995465259760284,1.0
63,3.4984926403938887,3.241847857034792,1.0
64,3.3071336674091727,2.509295905718343,1.0
65,3.207912259034326,2.590421920331427,1.0
66,3.1056256139598952,3.1058360386850947,1.0
67,2.5765575316360296,3.388983519376401,1.0
68,2.83581768651279,3.4961828451809835,1.0
69,2.8452316676353635,2.530165573739147,1.0
70,3.1813895933153864,3.130767443194736,1.0
71,3.4239347835875136,2.843481888761442,1.0
72,2.877675111985729,2.66310380011841,1.0
73,3.3300151131556306,3.1860673682417042,1.0
74,3.3449556357080272,2.6686625920923226,1.0
75,2.5380827030473263,3.425512969193983,1.0
76,2.5325932296080427,3.061930355957011,1.0
77,3.2057464761668726,3.217750643886199,1.0
78,3.1299418281012015,2.8333087996672908,1.0
79,2.555386590105315,2.735855816411891,1.0
80,2.9052646660355315,2.859049463789689,1.0
81,2.7408855069764058,2.615492237198231,1.0
82,2.837014566257783,2.888082308334842,1.0
83,2.9209003257434705,3.19767317757708,1.0
84,3.308917750242858,2.543702116661656,1.0
85,2.6403104497120684,3.435381286738534,1.0
86,2.965728601783579,3.411138884064607,1.0
87,3.2170819237035397,3.14390093114045,1.0
88,3.3071587509572895,2.6586838582529455,1.0
89,3.2134264636336214,3.197305174687404,1.0
90,2.9623154139127985,3.2577462981813965,1.0
91,2.666969070240672,3.074724525357571,1.0
92,2.509410631571104,3.3753190604568597,1.0
93,2.594632398245207,2.722620605260974,1.0
94,3.299723216548513,2.57119953596263,1.0
95,3.3801317728570974,2.6410428992124455,1.0
96,3.0641533199542708,2.801174220939321,1.0
97,3.094711733589906,3.286195618046307,1.0
98,3.438445321199159,3.4465990931365305,1.0
99,3.265450496005777,2.958450747558236,1.0
