,feature_1,feature_2,label
0,1.0681415022205298,0.942477796076938,0.0
1,4.209734155810323,5.717698629533424,0.0
2,3.832743037379548,4.838052686528282,0.0
3,3.7070793312359562,0.12566370614359174,0.0
4,5.592034923389832,2.1362830044410597,0.0
5,4.272566008882119,1.9477874452256718,0.0
6,5.46637121724624,3.1415926535897936,0.0
7,2.7017696820872223,1.3823007675795091,0.0
8,5.969026041820608,4.900884539600078,0.0
9,5.843362335677016,3.204424506661589,0.0
10,5.843362335677016,2.387610416728243,0.0
11,2.6389378290154264,3.5814156250923643,0.0
12,5.6548667764616285,0.5026548245743669,0.0
13,2.5132741228718345,2.7646015351590183,0.0
14,3.769911184307752,0.6911503837897546,0.0
15,5.403539364174445,1.6964600329384885,0.0
16,0.942477796076938,6.031857894892403,0.0
17,5.403539364174445,5.906194188748811,0.0
18,2.5761059759436304,2.7646015351590183,0.0
19,4.900884539600078,6.220353454107791,0.0
20,4.335397861953915,5.7805304826052195,0.0
21,2.5132741228718345,2.8902652413026098,0.0
22,5.089380098815465,4.838052686528282,0.0
23,6.220353454107791,5.843362335677016,0.0
24,4.461061568097507,4.084070449666731,0.0
25,5.592034923389832,5.7805304826052195,0.0
26,4.461061568097507,2.0734511513692637,0.0
27,0.6283185307179586,6.157521601035995,0.0
28,4.209734155810323,0.8168140899333463,0.0
29,5.340707511102649,0.3769911184307752,0.0
30,2.5761059759436304,0.4398229715025711,0.0
31,4.209734155810323,3.9584067435231396,0.0
32,5.46637121724624,0.6283185307179586,0.0
33,5.089380098815465,4.71238898038469,0.0
34,4.209734155810323,4.335397861953915,0.0
35,3.769911184307752,3.8955748904513436,0.0
36,2.0734511513692637,2.8274333882308142,0.0
37,2.7017696820872223,6.220353454107791,0.0
38,4.586725274241099,1.6964600329384885,0.0
39,3.9584067435231396,1.1309733552923256,0.0
40,1.4451326206513049,3.330088212805181,0.0
41,4.272566008882119,5.843362335677016,0.0
42,2.5761059759436304,0.4398229715025711,0.0
43,5.969026041820608,4.461061568097507,0.0
44,1.1309733552923256,4.461061568097507,0.0
45,4.0212385965949355,0.5026548245743669,0.0
